Equipo a la fuerza (2000)	6,2
Erreway: 4 caminos (2004)	5,6
Esa cosa llamada amor	6,1
Escándalo con clase (2003)	7,3
Escuela de genios (1985)	6,8
Escuela de novatos (2003)	6,0
Escuela de rock	7,3
Espía como puedas (1996)	4,7
Espías como nosotros (1985)	5,9
Espías como nosotros (1985)	5,9
Esposa por sorpresa (1992)	5,7
Esquía como puedas (2001)	4,3
Esta abuela es un peligro (2000)	4,7
Esta abuela es un peligro 2 (2006)	4,7
Este chico es un demonio (1990)	4,4
Este cuerpo no es mio (2002)	5,6
Este muerto está muy vivo (1989)	5,8
Esto no es un atraco (2002)	6,8
Evolution (2001)	5,8
Ex (2009)	7,5
Experimento chiflado (1997)	5,4
F.B.I. Frikis buscan incordiar (2004)	2,5
Falsas apariencias (1999)	6,6
Fin de curso (2005)	3,7
Flubber y el profesor chiflado (1997)	4,6
Forrest Gump (1994)	8,6
Fotografía esto (2009)	5,1
Fred Claus: El hermano gamberro de Santa Claus (2007)	5,7
Freddy, el colgao (2001)	3,9
Fuga de cerebros (2009)	6,6
Full Monty (1997)	7,2
Garfield 2 (2006)	4,8
Gente de mala calidad (2008)	4,7
Get smarts Bruce and Lloyd: Out of control (2008)	5,1
Ghost world (2001)	7,7
Gnomo cop (1990)	4,0
Golfus de Roma (1966)	6,9
Golpe bajo: El juego final (2005)	6,2
Golpe bajo: The great white hype (1996)	7,0
Golpe en Hawai (2004)	4,8
Good burguer (1997)	4,9
Good bye, Lenin! (2003)	7,8
Good morning, Vietnam (1987)	7,1
Gosford Park (2001)	7,2
Gracias por todo, Julie Newmar (1995)	5,7
Granujas a todo ritmo (1980)	7,9
Granujas de medio pelo (2000)	6,5
Gremlins	7,0
Gremlins 2: La nueva generacion (1990)	6,0
Guerra de cheerleaders: Fired up (2009)	6,0
Guerra de novias (2009)	5,0
Guia del autoestopista galactico (2005)	6,6
Gunblast Vodka	2,4
H2o: La pelicula (2007)	4,7
Habitación para cuatro (1975)	8,1
Háblame de la lluvia (2008)	6,5
Hablando de sexo (2001)	5,8
Hacemos una porno (2009)	7,1
Hacerse el sueco (1999)	6,0
Hagan juego (2005)	7,6
Hamlet 2 (2008)	7,7
Hannah Montana: La película (2009)	3,4
Hasta que el cura nos separe (2007)	5,1
Hasta que la ley nos separe	5,7
Hasta que la muerte los separe (2003)	5,6
Hechizada (2004)	7,9
Hechizo de luna (1987)	7,1
Hechizo del corazón (2000)	6,6
Herbie: A tope (2005)	4,7
Hermanos por pelotas (2008)	6,7
Héroe a rayas (2005)	5,3
History Boys	6,7
Hitch: Especialista en ligues (2005)	6,8
Hot milk	2,4
Hot Shots (1991)	6,5
Hot Shots 2	6,2
Hot Shots 2 (1993)	6,2
Hotel para perros (2009)	4,6
House, una casa alucinante (1986)	5,7
Howard: Un nuevo heroe (1986)	4,0
Ilusiones de un mentiroso (1999)	6,1
In good company: Algo más que un jefe (2004)	6,9
Ingenuas y peligrosas (2001)	5,2
Interstate 60 (2002)	7,7
Ir a perderlo... y a perderse	4,6
Isi Disi: Amor a lo bestia (2004)	3,9
Jack y Sarah (1995)	6,3
Jackass 2 - Todavia mas (2006)	7,2
Jackass: La pelicula (2002)	6,2
Jaimito contra todos (1981)	4,7
Jaimito el chulo (1982)	4,8
Jaimito el conserje	4,0
Jay y Bob el silencioso contraatacan (2001)	6,8
Jerry Maguire (1996)	7,3
Jo, que noche: After hours (1985)	7,5
Jóvenes prodigiosos (2000)	7,5
Juegos de amor en la universidad (1985)	6,8
Juerga salvaje (2003)	4,2
Juno (2007)	7,9
Justino, un asesino de la tercera edad (1994)	6,8
Kanguro (2007)	5,5
Kevin y Perry: Hoy mojamos	4,6
Kilómetro 0 (2000)	7,5
King of the corner (2004)	5,7
Kung Fu Dunk (2009)	4,5
Kung Fu Sion (2004)	7,8
Kung Pow: A puñetazo limpio (2002)	5,7
La banda nos visita	7,7
La boda de mi novia (2008)	7,0
La boda del Monzón (2001)	7,2
La camarera (2007)	7,3
La cena de los idiotas (1998)	7,7
La chica de mis sueños: The good night (2005)	5,8
La chica de mis sueños: The good night (2007)	5,8
La chica del gangster (1993)	6,1
La comedia sexual de una noche de verano (1982)	6,6
La comunidad	8,7
La cortina de humo (1997)	7,0
La cosa mas dulce (2002)	4,7
La cosecha de hielo (2005)	6,2
La doctora arma el lío	4,9
La edad de la ignorancia (2007)	6,9
La familia Adams (1991)	6,5
La Familia Addams: La Tradición continua (1993)	6,2
La familia Savages	7,4
La fiesta (2002)	7,3
La fortuna de vivir (1999)	7,2
La gran aventura de Mortadelo y Filemon (2003)	5,0
La guerra de los Rose (1989)	6,6
La historia completa de mis fracasos sexuales (2009)	6,4
La ley de Herodes (1999)	8,0
La loca historia del mundo (1981)	6,6
La luna en botella (2007)	5,0
La madre de él (2009)	8,5
La madre del novio (2005)	5,2
La maldicion del escorpion de Jade (2001)	6,7
La mansión encantada (2003)	4,8
La máscara (1994)	6,6
La Mascara 2 (2005)	5,9
La matanza caníbal de los garrulos lisérgicos (1993)	5,1
La mujer de rojo	5,5
La naranja mecanica (1971)	8,5
La niñera mágica (2006)	6,7
La nueva arca de Noe (1996)	5,3
La Pantera Rosa 2 (2009)	7,2
La pareja del año (2001)	5,7
La profesora y el último de la clase (1978)	3,8
La proposición: The proposal (2009)	7,5
La puntuación perfecta (2004)	9,3
La quinta del porro	4,9
La revancha de los novatos (1984)	6,3
La revolucion de la Sra. Ratcliffe	4,7
La tienda de los horrores (1960)	6,6
La torre de Suso (2007)	6,6
La vecina de al lado (2004)	6,9
La venganza de la Pantera Rosa (1978)	6,4
La vida de Brian (1979)	8,2
La vida interior de Martin Frost (2007)	4,8
Ladron que roba a ladron (2007)	7,2
Ladykillers (2004)	6,2
Lars y una chica de verdad (2007)	7,6
Las aceras de Nueva York (2001)	6,5
Las brujas de Eastwick (1987)	6,3
Las chicas de la lenceria	7,1
Las chicas de la tierra son fáciles	4,9
Las locas locas aventuras de Robin Hood (1993)	6,2
Las reglas de Nolan (2007)	7,4
Las seductoras	6,2
Las últimas vacaciones (2006)	6,3
Las vacaciones de Mr. Bean (2007)	6,0
Lio embarazoso (2007)	7,5
Little Nicky (2000)	5,0
Lizzie Superstar (2003)	4,7
Lo dice Georgia (2007)	5,8
Lo mejor que le puede pasar a un cruasán (2003)	5,4
Loca academia de policia (1984)	6,2
Loca academia de policia 2: Su primera misión (1985)	4,9
Loca academia de policia 3: De Vuelta a la Escuela (1986)	4,3
Loca academia de policía 4: Los ciudadanos se defienden (1987)	3,9
Loca academia de policía 6: Ciudad Sitiada (1989)	3,2
Loca academia de policia 7: Misión en Moscú (1994)	2,5
Lock & Stock (1998)	8,1
Loco, loco fin de semana (2005)	7,5
Locos de remate	6,6
Locos por el sexo (2006)	2,5
Lokas	6,5
LOL: Laughing out loud (2008)	6,2
Los albondigas atacan de nuevo (1984)	3,0
Los Albondigas en remojo (1984)	5,0
Los blancos no la saben meter (1992)	6,3
Los búfalos de Durham (1988)	7,0
Los caballeros de la mesa cuadrada (1975)	8,5
Los calientabanquillos (2006)	5,4
Los cazafantasmas (1984)	7,7
Los diez locos mandamientos (2007)	5,3
Los dioses deben estar locos (1980)	7,0
Los dioses deben estar locos 2 (1989)	7,0
Los doctores las prefieren desnudas	4,6
Los fantasmas atacan al jefe	6,7
Los Fantasmas atacan al jefe (1988)	6,7
Los feos tambien mojan (2002)	5,4
Los fierecillos indomables	3,9
Los gemelos golpean dos veces (1988)	5,9
Los hermanos Salomon (2007)	5,1
Los incorregibles albóndigas (1979)	5,8
Los líos de Gray (2006)	5,8
Los magnates del sexo (2005)	6,3
Los Managers (2006)	3,2
Los novios bulgaros (2003)	5,9
Los peores años de nuestra vida (1993)	7,2
Los picapiedra (1994)	8,0
Los reyes del sablazo	5,3
Los Tenenbaums: Una familia de genios	7,6
Love actually (2003)	7,9
Lover girl	5,6
M.A.S.H. (1970)	8,6
Mafia, estafa como puedas	4,9
Major Payne (1995)	5,5
Makinavaja, el ultimo choriso (1992)	5,5
Mal ejemplo (2009)	7,2
Mallrats	7,1
Mama a la fuerza (2004)	5,7
Mama´s boy (2007)	5,2
Man on the moon (1999)	7,4
Mansacue (2008)	6,1
Margot y la boda (2007)	6,1
Maridos en vacaciones	6,1
Mas barato por docena 2 (2005)	5,6
Más que amigos (2000)	6,6
Más vale muerto (1985)	7,1
Mataharis (2007)	6,7
Material girls (2006)	2,9
Matrimonio compulsivo (2007)	5,9
Matrimonio de conveniencia (1990)	6,0
Maverick (1994)	6,8
Me ha caído el muerto (2009)	7,1
Megapetarda (2008)	5,8
Mejor que el sexo (2000)	6,3
Mejor solo que mal acompañado (1987)	7,5
Melinda y Melinda (2004)	6,5
Mentiroso compulsivo (1997)	6,6
Mi gran boda griega (2002)	6,7
Mi hermano es hijo unico (2007)	7,1
Mi ligue en apuros (2008)	5,1
Mi mejor amigo (2006)	6,2
Mi super ex-novia (2006)	5,4
Mi vida es una ruina (2009)	6,5
Mickey ojos azules (1999)	5,7
Mientras dormías (1995)	6,4
Miguel y William (2007)	5,8
Míos, tuyos y nuestros (2005)	4,5
Mírame la palomita	4,6
Mis apetitosos vecinos (2007)	5,2
Miss agente especial (2000)	6,1
Miss agente especial 2: Armada y fabulosa (2005)	4,7
Monella (1998) 	5,2
Monty Python: El sentido de la vida (1983)	7,4
Mordiscos peligrosos (1985)	4,9
Mortadelo y Filemon: Mision salvar la tierra (2008)	3,7
Motivos para no enamorarse (2008)	5,0
Movida en la universidad (1982)	4,0
Mr. Deeds (2002)	5,5
Mr. Magoo	3,3
Mr. Magorium y su tienda magica (2007)	6,2
Muévete, esto es Nueva York (2004)	3,9
Mujeres al borde de un ataque de nervios (1988)	7,6
N: Napoleón y yo (2009)	6,3
Nada en la nevera	6,3
Navidad con los Simpson (2003)	5,7
Navidad S.A. (2008)	8,0
Nicotina (2003)	7,4
Niñas mal (2007)	7,0
Niñera a la fuerza (2003)	5,6
No dejaré que no me quieras (2002)	6,2
No es otra estúpida película americana (2001)	5,5
No es pais para viejas (2004)	8,3
No es solo otra pelicula gay	5,5
No matarás... al vecino (1989)	6,4
No me chilles que no te veo (1989)	6,3
No me pidas que te bese porque te besaré (2008)	6,6
No pierdas el juicio (1997)	5,4
No tan duro de pelar (2008)	6,0
Normal con alas (2008)	4,3
Nos vemos.com: I-see-you.com (2006)	4,5
Notting Hill (1999)	6,9
Novia a la fuga (1999)	5,2
Novia por contrato (2006)	5,6
Noviembre dulce	5,9
Novio por una noche (2007)	5,6
Nueva York para principiantes (2009)	6,8
Nunca fuimos angeles (1989)	5,6
Nunca me han besado (1999)	5,7
O brother! (2000)	7,8
Oceans 13: Oceans Thirteen (2007)	7,0
Odette, una comedia sobre la felicidad (2007)	6,1
Ojala fuera cierto (2005)	6,8
Olvidate de mi (2004)	8,5
Operación bikini	2,3
Operación Canadá (1995)	5,7
Orgazmo (1997)	6,0
Os declaro marido y marido (2007)	6,2
Oviedo Express (2007)	4,8
Pagafantas (2009)	6,3
Palacio real (2005)	5,8
Papá canguro (2003)	5,5
Papa canguro 2 (2007)	5,5
Papa Piquillo (1998)	3,0
Paparazzi (2006)	5,7
Paris (2009)	6,9
París Tombuctú (1999)	5,3
Patch Adams	6,2
Patinazo a la gloria (2007)	6,6
Pegado a ti (2003)	6,0
Peligro, menores sueltos (2006)	3,6
Pelotas en juego: Balls of fury	6,3
Penélope (2007)	7,3
Pequeña miss Sunshine (2006)	8,0
Pequeño Manhattan (2005)	6,4
Persecución muy, muy caliente (1987)	5,4
Persiguiendo a Amy (1997)	7,5
Persiguiendo un sueño (2002)	6,7
Pisando fuerte (2005)	6,0
Pleasantville (1998)	7,5
Pledge This (2006)	1,6
Poli de guardería (1990)	5,8
Ponte en mi lugar (2003)	6,5
Por fin viuda (2008)	4,8
Por fin, ya es viernes (1978)	4,3
Por qué lo llaman amor cuando quieren decir sexo (1993)	6,6
Porkys (1981)	5,8
Porkys 2: Al día siguiente (1983)	4,2
Porkys 3: Contraataca (1985)	3,9
Porque lo digo yo (2007)	5,2
Pretty Woman (1990)	6,6
Princesa por sorpresa (2001)	5,9
Princesa por sorpresa 2 (2004)	5,9
Programa de protección de princesas (2009)	5,6
Qué les pasa a los hombres (2009)	6,5
Qué más puede pasar (2001)	5,0
Qué ocurrió entre mi padre y tu madre (1972)	7,1
Que te calles: Tais toi (2003)	6,9
Quemar despues de leer (2008)	7,3
Quién es esa chica (1987)	4,0
Quien tiene un amigo... tiene un tesoro (1981)	6,7
Ratas a la carrera (2001)	6,3
Recien casados (2003)	5,1
Reinas (2005)	7,8
Reposeída (1990)	4,2
Rivales (2008)	7,0
Road Trip: Viaje de pirados (2000)	6,4
Rock Star (2001)	5,8
RocknRolla (2009)	7,3
Rubia y explosiva (2007)	3,5
Rudo y Cursi (2009)	6,9
Sábado (2001)	6,7
Salir pitando (2007)	4,6
Salon de belleza: Beauty shop (2005)	6,4
Salsa (2000)	4,2
Salvados por la campana: Boda en Las Vegas (1994) 	5,3
Sálvese quien pueda	6,8
Santa Claus conquista a los marcianos (1964)	2,2
Scary movie 2 (2001)	4,7
Scary movie 3 (2004)	5,4
Scary movie 4 (2006)	5,1
Seduccion a la carta (1999)	4,7
Seguridad nacional (2003)	5,0
Semen, una historia de amor (2005)	5,9
Semi-Pro (2008)	5,7
Semos peligrosos: Uséase Makinavaja 2 (1993)	4,7
Señora Doubtfire, papá de por vida (1994)	6,6
Separados (2006)	5,9
Serendipity (2001)	6,6
Sex drive (2009)	6,9
Sexo a la carta (2007)	4,7
Sexo con amor (2003)	6,8
Sexo en Nueva York (2008)	7,2
Sexy hasta la muerte (2005)	5,6
Shanghai Kid: Del Este al Oeste (2000)	6,6
Si la cosa funciona (2009)	7,5
Siete dias y una vida (2002)	5,7
Siete novios (2003)	7,3
Sigo como Dios (2007)	5,6
Sin reservas (2007)	6,3
Sinfín (2005)	8,4
Sky High: Una escuela de altos vuelos (2006)	6,6
Socios y sabuesos (1989)	5,6
Solo amigos (2005)	6,3
Solo en casa (1990)	6,9
Solo en casa 3 (1997)	3,6
Sólo en casa 4 (2002)	6,9
Sólo los tontos se enamoran	5,7
Solo postres (2004)	7,3
Sólo te tengo a ti (2002)	7,3
Somers Town (2008)	7,0
Soñando, soñando... triunfé patinando (2005)	6,0
Sonrisa peligrosa (2001)	5,8
Soul plane (2004)	3,7
Spun (2002)	6,6
Sr. y Sra. Smith (2005)	6,4
Stuart Little (1999)	5,9
Stuart Little 2 (2002)	5,9
Sufridos ciudadanos	5,6
Super maderos (2002)	6,8
Super Mario Bros (1993)	3,7
Superfrikis (2009)	5,7
Superhero movie (2008)	4,3
Superpoli de centro comercial	5,3
Superpoli en el centro comercial (2009)	5,3
Supersalidas (2005)	7,8
Sweet Home Alabama (2002)	5,8
Tan muertos como yo (2003)	8,8
Taxi, derrape total (2004)	4,2
Te puede pasar a ti (1994)	6,1
Teen Wolf: De pelo en pecho (1985)	5,5
Teléfono rojo, volamos hacia Moscú (1964)	8,7
Tenías que ser tú (2000)	5,6
Tess y su guardaespaldas (1994)	6,0
The Holiday: Vacaciones (2006)	6,3
Todas contra él	5,5
Todo en un día (1986)	7,9
Todo es mentira	6,4
Todo poderoso 2	6,6
Top secret (1984)	7,0
Torremolinos 73 (2003)	6,7
Torrente 3: El protector (2005)	5,0
Torrente, el brazo tonto de la ley (1998)	6,6
Torrente: el brazo tonto de la ley (1998)	6,6
Trabajo sucio	6,1
Transylvania 6-5000 (1985)	4,2
Tres amigos (1986)	6,0
Tres colegas y una salchicha (2008)	4,2
Tres mujeres y un plan (2008)	6,7
Tú asesina, que nosotras limpiamos la sangre (1996)	5,4
Tu la letra, yo la musica	6,7
Tú, yo y ahora.. Dupree	5,7
Un asesino algo especial (1997)	7,4
Un astronauta en la corte del Rey Arturo (1979)	4,7
Un buen hombre en África (1994)	4,8
Un canguro superduro (2005)	5,3
Un dia inesperado (2004)	6,9
Un diploma muy caro (2002)	4,7
Un final made in Hollywood (2002)	6,3
Un franco, 14 pesetas (2006)	7,0
Un funeral de muerte (2007)	7,3
Un golpe de suerte (2005)	6,5
Un gran día para ellas (2008)	7,1
Un hombre sin pasado	7,7
Un loco a domicilio	5,8
Un macho de mujer (2006)	4,0
Un niño grande (2002)	7,4
Un novato en prision (2006)	5,8
Un novio para mi mujer (2009)	6,6
Un padre en apuros (1996)	4,9
Un papa genial (1999)	6,1
Un ratoncito duro de roer (1997)	6,0
Un rey en La Habana	5,1
Un rockero de pelotas (2008)	6,3
Un sueño para ella (2003)	5,7
Un trabajo embarazoso (2009)	7,5
Un vampiro suelto en Brooklyn (1995)	4,3
Un, dos, tres...Splash (1984)	6,2
Una casa patas arriba (2007)	3,1
Una cenicienta moderna	5,5
Una chica de Jersey (2004)	6,3
Una disparatada bruja en la universidad (1989)	5,8
Una familia con clase (2008)	6,7
Una hija diferente (2004)	4,7
Una historia diferente (1997)	6,3
Una jaula de grillos (1996)	6,6
Una monja de cuidado 2: De vuelta al convento (1993)	4,7
Una monja de cuidado: Sister act (1992)	5,9
Una novata en un cuento de hadas (2007)	6,2
Una novia para dos (2008)	5,8
Una pandilla de altura (2002)	4,4
Una pandilla de altura 2 (2006)	4,4
Una pareja de tres (2009)	7,1
Una pija en apuros (2005)	4,7
Una relación peligrosa (2003)	2,3
Una rubia desenfrenada	5,7
Una rubia entre dos mundos: Coold world (1992)	4,3
Una rubia muy legal (2001)	6,2
Una rubia muy legal 2 (2003)	4,3
Una vida sin miedo: Blue juice	5,1
Unas rubias muy legales	3,7
Uno para todas 2 (2008)	6,9
Unos padres de cuidado (2004)	4,0
Va a ser que nadie es perfecto (2006)	6,0
Van Wilder. Animal Party	6,1
Vaya con Dios (2002)	7,2
Vaya par de idiotas (1996)	6,7
Vaya par de productoreX (2007)	5,6
Vaya un fugitivo	5,4
Vaya vacaciones (2006)	5,5
Very Bad Things (1998)	6,0
Viernes infernal (2002)	5,2
War, Inc: Negocios de guerra (2008)	5,8
Waynes world: Qué desparrame	6,9
Y en Nochebuena se armó el belén (1994)	5,7
Y entonces llego ella (2004)	5,8
Y que le gusten los perros (2005)	5,9
Y que le gusten los perros (2005)	5,9
Y si no, nos enfadamos (1974)	7,0
Y tu mamá también	7,8
Ya eres un gran chico (1966)	6,4
Ya lo hiciste sin amar (2009)	3,6
Ya no puedo esperar (1998)	6,2
Yo soy sola (2007)	5,2
Yo, yo mismo e Irene (2000)	6,3
Zafarrancho en el casino (1961)	5,9
Zohan: Licencia para peinar (2008)	5,7
Zombie strippers (2008)	4,4
101 dalmatas (1961)	5,4
101 dalmatas 2 (2003)	5,4
Aladdin 2: El Retorno de Jafar (1992)	5,3
Alicia en el pais de las maravillas (1951)	7,4
Bambi (1942)	7,5
Bambi 2 (2006)	7,5
Basil: El raton superdetective	7,1
Blancanieves y los 7 enanitos (1937)	7,8
Chicken Little (2005)	5,8
Chip y chop: La guerra de las manzanas	7,6
De vuelta a casa: Un viaje increíble (1993)	6,6
Dumbo (1941)	7,4
El emperador y sus locuras 2 (2005)	7,4
El jorobado de Notre Dame (1996)	6,5
El libro de la selva (1967)	7,6
El mundo mágico de Winnie the Pooh: A jugar con Pooh (2001)	5,9
El Rey Leon (1994)	8,2
Fantasia (1940)	7,8
Fantasia 2000 (2000)	7,2
Goofy e hijo (1995)	6,5
Hercules (1996)	6,7
Hermano oso (2003)	6,6
Hermano oso 2 (2006)	6,6
La bella durmiente	7,4
La dama y el vagabundo 2 (2001)	7,4
La leyenda de Sleepy Hollow (1949)	7,8
La Sirenita (1989)	7,5
La tostadora valiente	7,2
Leroy y Stitch, la película (2006)	5,6
Lilo & Stitch (2002)	7,1
Lilo & Stitch 2: El efecto del defecto (2005)	6,1
Los aristogatos (1970)	6,8
Los teleñecos en la isla del tesoro (1996)	6,6
Los tres caballeros (1945)	6,6
Mary Poppins (1964)	7,7
Merlin, el encantador (1963)	7,0
Monstruos, S.A. (2001)	8,0
Pedro y el dragón Elliott (1977)	6,0
Peter Pan (1953)	7,1
Peter Pan 2: Regreso al país de nunca jamás	5,6
Pinocho (1993)	7,7
Pocahontas (1995)	5,9
Pocahontas 2: Viaje a un nuevo mundo (1998)	4,8
Pollyanna (1960)	7,0
Robin Hood (1973)	8,1
Salta (2006)	6,3
Saludos amigos	6,6
Somos los mejores (1992)	5,9
Taron y el caldero mágico	6,3
Tarzan 2	6,9
Un borrico en Navidad (1978)	5,8
Un papa con pocas pulgas (2006)	4,0
Un sabio en las nubes (1961)	6,7
Winnie Pooh y el pequeño efelante (2005)	6,3
15 días contigo (2005)	7,2
1612 (2007)	5,7
2046 (2004)	7,5
21 gramos (2003)	7,9
3 agujas (2005)	6,6
55 días en Pekín (1963)	6,8
7 dias de vida (2000)	7,6
7 vírgenes	7,2
8 Millas (2002)	6,7
A Ciegas: Blindness (2009)	6,7
A scanner darkly (2006)	7,2
Abre los ojos (1997)	7,8
Accion civil (1998)	6,4
Acné (2009)	8,7
Acoso (1994)	5,8
Adios Bafana (2006)	7,0
Adios pequeña, adios (2007)	7,9
Aeropuerto 75 (1974)	5,2
Agua (2005)	7,7
Aimée y Jaguar (1999)	7,2
Akeelah contra todos (2006)	7,7
Al limite de la verdad (2002)	6,5
Al otro lado (2007)	8,0
Alcohol y coca (1988)	6,6
Algo en común (2004)	7,9
Algo que contar (2000)	5,5
Alguién voló sobre el nido del cuco (1975)	8,9
Algunos días en septiembre (2006)	5,6
Algunos hombres buenos (1992)	7,6
Ali (2001)	6,5
Alicia ya no vive aquí (1974)	7,4
Amadeus (1984)	8,4
Amar peligrosamente (2003)	6,2
Amar te duele (2002)	6,6
Amen (2003)	7,4
American gangster (2007)	8,0
American Gigolo (1980)	5,9
American History X (1998)	8,6
Amigas para siempre (1995)	2,8
Amistad (1997)	7,1
Amor sin fín	7,8
Amores perros	8,2
An american crime (2007)	7,4
Ana y el Rey (1999)	6,5
Ángeles de hierro (2004)	7,4
Annapolis (2006)	5,0
Antes del amanecer (1995)	8,0
Antes y despues (1996)	6,0
Apocalypse Now: Redux (1979)	8,6
Aprendiz de caballero (2007)	4,9
Aqui en la tierra	4,6
Arena en los bolsillos	5,9
Aro Tolbukhin. En la mente del asesino (2002)	6,5
Arrancame la vida (2008)	7,8
Así del precipicio (2006)	5,0
Asuntos privados en lugares publicos (2008)	7,1
Atando cabos (2001)	6,7
Atlas de geografia humana (2007)	5,2
Atrapadas por la mafia (2002)	6,0
Atrapado (1995)	8,9
Atrapado sin salida (1975)	8,9
August Rush (2007)	7,5
August Rush: El triunfo de un sueño (2007)	7,5
Aurora borealis (2005)	6,8
Australia (2008)	6,9
Azul oscuro casi negro (2006)	7,3
Babel (2006)	7,7
Baby boy (2001)	6,1
Baby Doll (1956)	7,4
Bailame el agua (2000)	6,6
Bambola (1996)	6,2
Banderas de nuestros padres (2006)	7,2
Barcelona: un mapa (2007)	6,2
Barry Lyndon (1975)	8,1
Batalla en Seattle (2008)	7,0
Beaufort (2007)	6,8
Beautiful Girls (1996)	7,1
Bella (2006)	8,4
Bella (2008)	8,4
Belleza prohibida (2004)	7,1
Belleza robada (1996)	6,3
Besos de vampiro (1989)	5,2
Beyond the Sea	6,7
Bienvenido Mr. Chance (1979)	8,0
Black Snake Moan (2006)	7,2
Blancanieves, la verdadera historia (Un cuento de terror) (1997)	6,1
Blow (2001)	7,4
Bobby (2006)	7,2
Bombon, el perro (2004)	7,1
Bonnie y Clyde (1967)	8,1
Breaking and Entering (2006)	6,6
Brokeback Mountain: El terreno vedado (2005)	7,8
BTK, asesino en serie (2005)	8,1
Buenas noches, y buena suerte (2006)	7,7
Burt Munro: un sueño, una leyenda (2005)	4,7
C.R.A.Z.Y. (2005)	8,0
Cabeza de perro (2006)	6,3
Cadena de favores (2000)	6,8
Callas forever (2002)	6,6
Camino a casa (2007)	7,7
Camino a la perdición (2002)	7,8
Campo de sueños	7,7
Candidata al poder (2000)	6,9
Candy	7,2
Caos calmo (2008)	7,1
Caprichos del destino (1999)	4,8
Caracter (1997)	7,9
Carretera perdida (1997)	7,5
Cartas desde Iwo Jima (2006)	8,1
Casa de arena y niebla (2003)	7,8
Casablanca (1942)	8,8
Casanova (2005)	6,5
Castillos de hielo (1978)	5,9
Cerezos en flor (2009)	7,7
Cero y van cuatro (2004)	7,3
Cerrando el círculo	6,7
Charlotte Gray (2001)	6,3
Che, el argentino (2008)	7,4
Cinderella Man (2005)	8,0
Ciudad de angeles: City of angels (1998)	3,9
Ciudad de los hombres	-
Ciudad de M	7,4
Clandestinos (2007)	6,8
Coach Carter: Entrenador Carter (2004)	7,1
Cobardes (2008)	7,6
Coco: De la rebeldía a la leyenda de Chanel (2009)	6,7
Cold Mountain (2003)	7,3
Conoces a Joe Black (1998)	6,8
Control (2009)	7,8
Copland (1997)	6,9
Copying Beethoven (2006)	6,8
Corazón salvaje (1990)	7,1
Cosas insignificantes (2008)	7,3
Cosas que diría con sólo mirarla (2002)	6,5
Cosas que perdimos en el fuego (2007)	7,2
Cowboy de medianoche (1969)	8,0
Crash (2004)	8,0
Crueles intenciones (1999)	6,7
Crueles intenciones 2 (2000)	6,7
Crueles intenciones 3 (2004)	6,7
Cuando cae la noche (1995)	6,8
Cuando un hombre ama a una mujer (1994)	6,2
Cuatro minutos (2006)	7,3
Cuatro vidas (2007)	7,1
Cuestión de honor (2008)	7,6
Cumbres borrascosas (2003)	7,9
Curso 1984 (1982)	6,3
Cuscús (2009)	7,5
Cyrano de Bergerac (1990)	7,5
Daens (1993)	8,2
Dark Justice	7,5
Dark matter (2007)	6,3
Darse cuenta (1984)	7,0
De bares (2006)	7,6
Dead or Alive 2: Sangre yakuza (2000)	6,9
Deal (2008)	5,3
Decreto de inocencia (1998)	6,0
Dejad de quererme (2008)	6,8
Déjame entrar: Let the right one in (2009)	8,1
Dejate llevar (2006)	6,6
Delicias turcas (1973)	7,2
Delta de Venus (1995)	3,6
Dersu Uzala: El cazador (1975)	5,3
Descenso (2007)	7,4
Descubriendo a Forrester (2000)	7,2
Descubriendo Nunca Jamás (2004)	8,0
Despertares	7,5
Diabólico mesias	7,0
Diamante de sangre (2006)	8,0
Diario de un escándalo (2006)	7,6
Diario de un Skin	6,3
Diarios de la calle (2007)	7,6
Diarios de motocicleta	7,9
Dogville (2003)	7,9
Don Juan de Marco (1995)	6,6
Dónde está la casa de mi amigo (1987)	7,9
Easy rider: Buscando mi destino	7,3
Eclipse total (1995)	7,2
Eduardo Manostijeras (1990)	8,0
El alquimista impaciente (2002)	6,6
El amante bilingue (1992)	5,7
El amor a los veinte años (1962)	7,6
El amor en los tiempos del colera (2007)	6,2
El arma perdida (2002)	6,6
El aventurero de medianoche (1982)	6,3
El aviador (2004)	7,6
El Bola (2000)	7,5
El borracho (1987)	7,6
El bosque mágico de Tuck (2002)	6,5
El buen hombre	6,1
El buen ladrón (2002)	6,6
El buen pastor (2006)	6,9
El búfalo de la noche	4,7
El cartero y Pablo Neruda (1994)	7,7
El cazador (1978)	8,2
El cielo dividido	6,2
El cine de Maite (2008)	-
El círculo del poder (1991)	6,9
El club de los poetas muertos (1989)	7,8
El código Da Vinci (2006)	6,4
El color del dinero (1986)	6,8
El color púrpura (1985)	7,7
El compromiso (2002)	6,7
El corazon de la tierra (2007)	6,2
El crimen del Padre Amaro (2002)	6,9
El cuarto Reich	4,4
El despertar del amor (2005)	5,7
El destino de Nunik	6,6
El diario de Ana Frank	7,6
El diario de Noa (2004)	8,0
El dilema: The Insider (1999)	8,0
El enviado (2004)	4,7
El escándalo Larry Flint (1996)	7,2
El experimento	7,9
El expreso de medianoche (1978)	7,6
El fantasma de la opera	7,2
El festín de Babette (1987)	7,8
El Gatopardo (1963)	8,0
El Graduado (1967)	8,2
El gran Gatsby (1974)	6,2
